regulation of response to stress,regulation of response to wounding,positive regulation of signal transduction by p53 class mediator,muscle contraction,detoxification of copper ion,immune response,hallmark inflammatory response,epithelium development,tissue development,cell adhesion,cell migration,response to stimulus,cellular response to stress,regulation of growth,regulation of cell population proliferation,intermediate filament cytoskeleton organization,S,G2/M ,G2/M transition of mitotic cell cycle,cell cycle G1/S phase transition,detection of mechanical stimulus,ATP-dependent chromatin remodeler activity,Cytoskeleton,P53 Pathway,Apoptosis,Inflamation
NCOA7,GP1BA,,STAC,,IGHV1-18,ITGB3,KANK2,TMEM100,CD24,ITGB2,PDGFB,MGME1,CDKN2C,SLC16A2,,,,,,,,CRK,NDRG1,ISG20,ITGB3
TMEM161A,ANO6,,TBX20,,IGHV4-31,ITGB8,KAT5,ALDH3A2,AOC3,CXCL6,WFDC11,DYRK1B,SEMA7A,TINF2,,,,,,,,SKA3,NHLH2,JUN,ITGB8
TRIL,KNG1,,TNNC1,,TRIM51,KCNA3,JAG1,ARRDC3,ITGB2,TMIGD1,KCNB1,TRPA1,RB1,CYP7B1,,,,,,,,RTRAF,NINJ1,KRT18,KCNA3
CNTF,EPHB2,,SYNM,,CXCL6,KCNJ2,PLEC,PPP3CA,TMIGD1,SAA1,PKDREJ,NRBF2,PLAA,TGM1,,,,,,,,MYL9,NOL8,LEF1,KCNJ2
ENPP4,KLKB1,,ASPH,,IGHV3-13,KCNMB2,PDCD10,AMER2,COL19A1,PAK5,NCOA3,MAP2K5,BCL11A,FGF16,,,,,,,,EDA,NOTCH1,LGALS3,KCNMB2
IGFBP6,REG3A,,KCNMA1,,TRIL,KIF1B,SPINT1,BMP5,ADAMTS13,LARGE1,TSPO,BCL2,CRKL,JCAD,,,,,,,,SHROOM3,NUDT15,LMNA,KIF1B
MAPKAP1,PTN,,MYL6,,ITGB7,KLF6,BMP7,ITPK1,GOLPH3,GOLPH3,CD226,KAT2B,L1CAM,GSDME,,,,,,,,DYNC1LI1,NUPR1,LPPR4,KLF6
TMBIM6,SERPINC1,,NEUROG1,,APOBEC3H,LAMP3,WNT5A,WDPCP,LAMA3,ITGB7,RFPL3,CIDEA,EI24,PEX2,,,,,,,,CEP128,OSGIN1,LUM,LAMP3
TNIP3,INSL3,,ANKRD2,,ROMO1,LCK,UMOD,TOX,ITGB7,ARPC5L,TFIP11,PRR5L,SEMA6D,INSR,,,,,,,,KLHL4,PCNA,MADD,LCK
F7,PDGFA,,TNF,,CD180,LCP2,GLI2,INTU,TIAM1,TIAM1,PTGIS,TMEM117,DLL1,ISL1,,,,,,,,EVC2,PDGFA,MCL1,LCP2
CX3CL1,IL17A,,MYL4,,IL7R,LDLR,AQP1,DCT,CDH11,GRB10,RBM11,MAPK12,ING1,WNT7A,,,,,,,,STK38L,PERP,MGMT,LDLR
0,THBS1,,TRPV1,,ICOSLG,LIF,GJA5,ASPN,BVES,CDH11,BIVM-ERCC5,MAF,NPY1R,PML,,,,,,,,GYS2,PHLDA3,MMP2,LIF
UACA,FIGNL2,,PIK3C2A,,CAMK4,LPAR1,RPGRIP1L,PLN,CX3CL1,NDNF,GAS6,CCNK,RAB21,CLEC7A,,,,,,,,RAD18,PIDD,NEDD9,LPAR1
RFWD3,FGB,,MYH6,,IGHV3-16,LTA,IFT172,MARCKS,PPFIA1,IGFBP6,NUDT15,SLC4A11,CTDP1,NPR3,,,,,,,,ANXA11,PITPNC1,NEFH,LTA
EYA1,FERMT2,,UTRN,,CX3CL1,LY6E,CLDN4,NR2F2,CFDP1,KRT2,AMELX,BABAM1,ANAPC2,CSNK2A3,,,,,,,,CENPQ,PLK2,PAK1,LY6E
ZNRF1,FGA,,MYH7,,IGHV3-11,LYN,MANSC4,SMAD7,HAPLN4,ABI3,SHROOM2,HTATSF1,NEDD4L,CCAR1,,,,,,,,TPX2,PLK3,PDCD4,LYN
KREMEN1,FGG,,ACTA2,,TRAJ42,MARCO,DCHS1,POPDC3,NPHP4,PTP4A3,HMGN1,MAPK11,SFRP1,PTPRM,,,,,,,,MYCBP2,PLXNB2,PDGFRB,MARCO
CUL4A,FGF2,,TPM1,,TRAJ31,MEFV,C2CD3,STRA6,NLGN2,BIN2,CACNA2D4,TFDP3,PPM1F,SULF1,,,,,,,,SEPTIN5,PMM1,PEA15,MEFV
ADAMTS18,IL33,,CALD1,,IL13RA2,MEP1A,ZNF750,ZFPM2,HES5,DNAAF4,ADORA2A,YWHAZ,SLIT1,GHR,,,,,,,,BCL2L1,POLH,PLAT,MEP1A
AQP11,RTCA,,P2RX3,,TRAJ3,MET,PHGDH,KRTDAP,PRKCA,BVES,CST3,DONSON,LATS1,RIPK3,,,,,,,,EFHB,POM121,PLCB2,MET
FOXF1,BRAF,,MYBPC3,,TRIM77,MMP14,SHH,PELO,ADGRV1,SEMA3A,GPR183,NIPBL,MT1H,FGF9,,,,,,,,ARHGAP6,PPM1D,PMAIP1,MMP14
RHBDD3,MDK,,APBB2,,ADARB1,MSR1,HDAC3,GRHL2,FOXF1,CX3CL1,HTR2A,E2F1,MT3,SSTR1,,,,,,,,KIZ,PPP1R15A,PPP2R5B,MSR1
RADX,ANXA1,,KCNJ12,,PTAFR,MXD1,RBBP6,PLOD3,ATP4B,BTG1,SRPX,WRN,NET1,AVP,,,,,,,,KIF15,PRKAB1,PPP3R1,MXD1
MMP8,HBEGF,,CHRNB4,,LYZ,MYC,HOXA5,SRPK3,AJAP1,PHACTR4,NETO1,TDP1,DACT3,ALDH1A2,,,,,,,,SGO1,PRMT2,PPT1,MYC
SMARCC1,SMAD3,,NOS1,,CSF2,NAMPT,GATA3,RSPO2,CNTN4,SLC9A1,GRPR,PEX10,LGI1,DDRGK1,,,,,,,,TEKTL1,PROCR,PRF1,NAMPT
RAB11FIP2,ITGB1,,MYLK,,SLPI,NDP,ALOX12,MYOM1,CLDN9,MEGF10,STK24,PEX14,RASGRP2,MATK,,,,,,,,DAPK1,PTPN14,PSEN1,NDP
AJAP1,F11,,KCNIP1,,WFDC2,NFKB1,FKBP8,CECR2,CLDN6,SNAI2,TFF1,PCNA,0,TFDP1,,,,,,,,CCSER2,PTPRE,PSEN2,NFKB1
MGMT,PLG,,ACTA1,,CXCR3,NFKBIA,TP63,PKDCC,MEGF10,EDNRB,MAPK1,MCM5,FXN,AHR,,,,,,,,PSMD10,PVT1,PTK2,NFKBIA
TNFRSF1B,MYLK,,CACNA1H,,WFDC3,NLRP3,CRLF1,SEMA3C,PTPRU,CCN3,MTMR3,ATG10,ARMC10,RUNX2,,,,,,,,PKHD1,RAB40C,RARA,NLRP3
HYAL2,PDGFRA,,DES,,KRT1,NMI,KRIT1,SOX9,APP,CXCR3,IFT88,HMOX1,ALOX15B,ITGA1,,,,,,,,CRACR2A,RAD51C,RELA,NMI
SERPINB4,CERS2,,BDKRB2,,PTK2B,NMUR1,SLC22A6,LAMA1,CCN3,STARD13,TMTC4,GFRAL,SOCS2,MYDGF,,,,,,,,DYNC1LI2,RAD9A,RETSAT,NMUR1
PTGES,TNFAIP3,,SMAD5,,MUC7,NOD2,GRHL1,DLL1,CXCR3,MATN2,CPNE6,RASGRF2,MYOZ1,BCL2L1,,,,,,,,DNAJC24,RALGDS,RHOB,NOD2
SNAI2,PROC,,MYH14,,VSTM5,NPFFR2,KRT16,JAK2,TINAG,EFS,NFATC2,TMIGD1,BARHL2,RNF187,,,,,,,,CYLC1,RAP2B,RHOT2,NPFFR2
EDNRB,WNT4,,COMP,,TRIM49,OLR1,HEYL,HCK,PRKCE,PLXNA3,IGHV1OR15-1,BECN1,GHRH,MMP2,,,,,,,,ATP12A,RB1,RNASEL,OLR1
PLA2G5,ADTRP,,KCNH2,,LCN2,OPRK1,SALL1,SH3PXD2B,CIROP,FLT1,OR4M2-OT1,PAK5,EPM2A,PKHD1,,,,,,,,KAT2B,RCHY1,ROCK1,OPRK1
MBTD1,EDN1,,GNAO1,,RB1CC1,OSM,CLDN19,SFRP1,EFS,HSD3B7,RAB20,REXO4,CDKN2AIP,OVOL2,,,,,,,,PCIF1,RETSAT,SAT1,OSM
NLRC3,KLF4,,MYL6B,,CHGA,OSMR,CHD7,PARP2,PCDH8,EPHA3,PCK2,TMEM161A,SYT3,CDCA7L,,,,,,,,THAP6,RGS16,SATB1,OSMR
APP,PRKCD,,GDNF,,MIF,P2RX4,FGFR1,HAND1,COL6A2,CHGA,KBTBD6,DNTT,WWC2,HHEX,,,,,,,,KIF6,RHBDF2,SC5DL,P2RX4
CCN3,FAP,,HRC,,TLR7,P2RX7,PIAS4,POU2F3,CWH43,SPEF1,EGR3,SMC6,NTN1,MIR320C1,,,,,,,,FGD3,RNF19B,SLC20A1,P2RX7
PRKCE,EMILIN1,,TMOD1,,SENP7,P2RY2,CYSRT1,DLL3,CLDN7,ALKBH1,TGIF1,GTF2H1,SERTAD1,N4BP2L2,,,,,,,,SPMIP11,RPL18,SMAD7,P2RY2
KRT1,APOH,,DLG1,,MASP1,PCDH7,NDRG4,CALML5,EPHA3,DCLK1,TRDJ1,PLIN2,SUPV3L1,MAP2K5,,,,,,,,FILIP1,RPL36,SOD1,PCDH7
USP15,GRN,,TRDN,,MAVS,PDE4B,FOXA1,TCF21,HABP2,WDPCP,TRDV2,UBA6,TGFBR3,SERPINB5,,,,,,,,INVS,RPS12,SOD2,PDE4B
PLA2G2D,VIL1,,SCNN1B,,IL9,PDPN,PAX2,TTC8,CLDN14,MAP1B,TRDD1,NDNF,OLFM1,EFNB1,,,,,,,,TBCK,RPS27L,SPTAN1,PDPN
RAD50,WFDC1,,EDN1,,PYCARD,PIK3R5,KDM6A,TCF15,BMP5,EFHC1,SNX6,MSH3,NKX2-5,BCL2,,,,,,,,CFAP20,RRAD,SQSTM1,PIK3R5
MRGBP,STAT3,,FKRP,,RFPL4B,PLAUR,TBX20,MYF6,CADM4,GPC6,MORC2,PICK1,LPAR3,POU3F2,,,,,,,,ACACA,RRP8,TAP1,PLAUR
CDK9,F2,,RYR1,,ACOD1,PROK2,WNT2,BMX,SLC7A11,HGF,RGCC,WDR59,RUFY3,PRDM1,,,,,,,,BCAR1,RXRA,TGFB2,PROK2
TPT1,EPHA4,,OXTR,,DEFB132,PSEN1,MTHFD1,EDNRA,PLXNB2,ARHGAP24,PMAIP1,POLL,IL2,KAT2B,,,,,,,,RCC2,S100A10,TGFBR3,PSEN1
GPS2,PHLDB2,,MAP2K6,,ZCCHC3,PTAFR,PLXNA4,SIM1,EDIL3,FEZF2,STC1,TMBIM6,ARX,LGMN,,,,,,,,SYCE1L,S100A4,TIMP1,PTAFR
MIF,CLASP2,,APBB1,,CBLB,PTGER2,BMPER,RXFP1,EMCN,BCR,KIN,RAD54B,CRYAB,SPIN4,,,,,,,,AHNAK,SAT1,TIMP2,PTGER2
PPP3CA,SERPINE2,,TPM4,,GZMA,PTGER4,SLC39A7,VRK3,DSCAML1,NR2F2,TRIM35,ROMO1,MAP3K13,ZNF335,,,,,,,,STOM,SDC1,TIMP3,PTGER4
TLR7,DDR2,,MYL2,,NMB,PTGIR,SOX17,ALOX12B,MYBPC1,TAFA4,TRDV3,UBR5,CD38,FA2H,,,,,,,,FGD5,SEC61A1,TNF,PTGIR
CADM4,NFE2L2,,TBX2,,GPI,PTPRE,ADAMTSL2,HES7,ALCAM,MSMP,GABRG3,UBE2J1,OSGIN1,CD109,,,,,,,,CDC16,SERPINB5,TNFRSF12A,PTPRE
RORA,PTPRS,,SLMAP,,IGF1R,PVR,FGFR2,CSRP2,CLDN10,CTNNA1,RAP2A,SDF2L1,SPHK1,MMP9,,,,,,,,CEP85L,SERTAD3,TNFSF10,PVR
TOMM70,IL10,,TMOD4,,ALCAM,RAF1,AMBRA1,MYOZ1,TRIM29,MICALL1,SIX1,POLD3,GAMT,ITGA2,,,,,,,,PDCD6IP,SESN1,TOP2A,RAF1
MLC1,CLASP1,,MAP2K3,,CD68,RASGRP1,PTCH1,TEAD2,PCDH10,VAX1,TTR,ZBTB40,FHL1,EMILIN2,,,,,,,,AMPH,SFN,TSPO,RASGRP1
SLC7A11,PUM2,,SSPN,,IGSF6,RELA,ELOVL1,SCX,CTNNA1,GPC5,CDH2,0,SRF,DUX4,,,,,,,,GFRAL,SLC19A2,TXNIP,RELA
MAVS,TNR,,HOMER1,,TNFRSF21,RGS1,LOXL3,GATA4,TMEM8B,SDC2,RAD51,VKORC1L1,GHSR,NTF3,,,,,,,,ACTR10,SLC35D1,VDAC2,RGS1
PLAUR,MTOR,,EDN2,,TRIM29,RGS16,DACT1,NTN4,PLPP3,PTEN,GJB6,RNF138,DNPH1,MAPK11,,,,,,,,CHAMP1,SLC3A2,WEE1,RGS16
PYCARD,LRIG2,,ATP1B1,,COLEC10,RHOG,TMPRSS11F,NKX2-5,ISLR,TNFAIP1,MRC1,UACA,CSF1,DSC1,,,,,,,,SNTG2,SLC7A11,XIAP,RHOG
NLRP4,PTPRF,,TCAP,,IL27,RIPK2,C3,BLOC1S6,PCDHA1,TAOK2,APOBEC3B,GEN1,IGFBP7,CELA1,,,,,,,,PPP1R12A,SOCS1,,
ACOD1,,,DRD2,,ATG5,RNF144B,WNT9B,NPRL3,PCDHA2,VTN,FUT10,RFWD3,AGTR2,TNFRSF13C,,,,,,,,CCDC102B,SP1,,
PPP4R3B,,,LMOD3,,TTC4,ROS1,CALB1,MBD2,PERP,CRTAM,APOBEC3C,EYA1,EXOSC9,0,,,,,,,,RPS7,SPHK1,,
ZCCHC3,,,KCNQ1,,CD19,RTP4,RAD51B,APELA,PCDHA3,ADD2,APOBEC3F,OXSR1,SGK2,E2F1,,,,,,,,ARPC5L,ST14,,
SERPINE1,,,FKBP1B,,CNIH1,SCARF1,ECE1,AMTN,PCDHA4,DMRT1,CUBN,CUL4A,TRIM32,SFRP4,,,,,,,,RNF128,STEAP3,,
CSNK2A1,,,TNNT1,,USP14,SCN1B,RET,ENAM,PCDHA5,SEMA7A,APOBEC3G,ZBTB4,SASH3,TBRG4,,,,,,,,KRT2,STOM,,
HGF,,,TNNI3,,ULBP3,SELE,PKD1,MESD,PCDHA6,PLXNB3,PSIP1,SLC9A1,EPPK1,BTC,,,,,,,,PAWR,TAP1,,
BCR,,,MYL3,,RAET1L,SELL,LSR,MYOZ2,PCDHA7,EMX2,LIPG,MGMT,NUBP1,SLC6A4,,,,,,,,CLXN,TAX1BP3,,
SMPDL3A,,,CSRP3,,REG3G,SELS,WNT11,HAND2,PCDHA8,CRKL,GATA5,TNFRSF1B,IFRD1,LDOC1,,,,,,,,NFS1,TCHH,,
CREB3,,,CHRNB2,,PKHD1L1,SEMA4D,SMAD3,MYF5,PCDHA9,CASS4,MGAT3,SETX,CHPT1,CD24,,,,,,,,PICK1,TCN2,,
COLEC10,,,SLC8A1,,CD80,SERPINE1,CYP26B1,SMPD3,PCDHA10,KIRREL3,DHX15,UBE4B,LAMTOR1,HMOX1,,,,,,,,GNAI2,TGFA,,
IL27,,,SCN5A,,REG1A,SGMS2,NOG,GREB1L,PCDHA11,L1CAM,PPM1A,MAFB,GPR21,SCGB1A1,,,,,,,,CCDC116,TGFB1,,
SGF29,,,PVALEF,,TNFAIP1,SLAMF1,STIL,PTK7,PCDHA12,SEMA3C,APTX,CASTOR1,SGK3,TFAP2B,,,,,,,,MAP7D3,TM4SF1,,
ATG5,,,UTS2,,SPN,SLC11A2,CD2AP,SLC38A8,PCDHA13,C5AR1,RNF31,MBTD1,CDK5,TMIGD1,,,,,,,,ZNF74,TM7SF3,,
USP14,,,STAC3,,VTN,SLC1A2,ASCL3,SLC24A4,PCDHAC2,FAM3D,SIK1,USP3,CCDC85B,DISP3,,,,,,,,CTTN,TNFSF9,,
REG3G,,,ROCK2,,CRTAM,SLC28A2,ZFP36L1,EDAR,PCDHB1,PLAU,HSF2BP,MATN2,LMX1A,BECN1,,,,,,,,EFR3B,TNNI1,,
PTEN,,,KCND3,,RNF135,SLC31A1,SMAD5,MAML1,PCDHAC1,SH3RF1,IRF9,STXBP4,KAZALD1,CNTF,,,,,,,,KLHL22,TOB1,,
TMEM97,,,TPM3,,SEMA7A,SLC31A2,TBC1D32,SRF,PCDHB2,SEMA6D,MBTPS2,HDAC2,MAPT,TIAM1,,,,,,,,RAB5A,TP53,,
SMCHD1,,,ATP2B4,,UBL7,SLC4A4,RARB,MBD3,PCDHB4,HCK,H2BC12L,VASN,ADCY10,PRNP,,,,,,,,PCNT,TP63,,
SPN,,,HTR1D,,APOBEC3D,SLC7A1,MET,GHSR,PCDHB5,SLC12A2,DRD5,PRKCE,SH3BP4,IGFBP6,,,,,,,,RMDN3,TPD52L1,,
TAOK2,,,TTN,,PLD4,SLC7A2,INKA1,SPRY1,PCDHB6,MCOLN2,SDC4,USP16,TBX5,GNAI2,,,,,,,,CAMSAP1,TPRKB,,
VTN,,,PTGER3,,TRAT1,SPHK1,WNT4,CSF1,PCDHB7,PRKG1,REC8,PTK2B,GLI1,PAWR,,,,,,,,PTPN3,TRAF4,,
CRTAM,,,TNNI1,,ZNFX1,SRI,FGF1,ASCL1,PCDHB8,FUT7,AIRE,BCLAF1,H3-3B,TSPYL5,,,,,,,,RHOBTB1,TRAFD1,,
RNF135,,,LMOD1,,CMKLR1,STAB1,GDNF,CDSN,PCDHB16,ANG,EFHC2,RRAGC,GHRL,HMGN5,,,,,,,,KIF2B,TRIAP1,,
OPRM1,,,TRIM63,,REG1B,TACR1,PRLR,POGLUT1,PCDHB9,EFNB2,PDS5B,STAU1,ACSL4,IL7R,,,,,,,,RBM39,TRIB3,,
ELL3,,,CACNA1S,,SEMA3C,TACR3,DLG1,LAMC1,PCDHB10,HMGB1,ADRA1A,RAD50,SYT4,FGF3,,,,,,,,NPHP4,TSC22D1,,
INO80E,,,RYR2,,C5AR1,TAPBP,MSX2,GJC1,PCDHB11,TRIM55,MNAT1,KDM2A,TAF9B,SKAP2,,,,,,,,FAM184A,TSPYL2,,
SEMA7A,,,MTOR,,JAK2,TIMP1,AP3B1,ADAMTS9,PCDHB12,OLIG3,PFKL,WIPI1,DCC,OSR1,,,,,,,,UACA,TXNIP,,
BCAP31,,,TNNT2,,HCK,TLR1,EDN1,CER1,PCDHB13,SLIT1,NKX3-1,STX4,PARP2,ICOSLG,,,,,,,,LRRIQ1,UPP1,,
CD36,,,ATP1A2,,RNASE4,TLR2,FGF10,FAM83H,PCDHB14,NET1,JKAMP,CDK9,NOTCH1,FBXW4,,,,,,,,CEP295,VAMP8,,
BRCA2,,,ARHGEF11,,MCOLN2,TLR3,TULP3,TBXT,PCDHB15,MYH9,LOXL2,URI1,MYOD1,CX3CL1,,,,,,,,SPMIP10,VDR,,
LRP8,,,CASQ2,,RNASE6,TNFAIP6,KLF4,SECTM1,PCDHB3,CD300H,GDF2,CLSPN,TGFB2,CFDP1,,,,,,,,PCLO,VWA5A,,
SNX4,,,,,RNASE2,TNFRSF1B,IFT122,CCM2,TMOD3,IL1B,SYAP1,ZNF668,SPHK2,IL13RA2,,,,,,,,CFAP58,WRAP73,,
RB1,,,,,RNASE7,TNFRSF9,HRNR,IFRD1,ATP1B2,EDNRA,ABCA3,DERL3,CLSTN3,EYA1,,,,,,,,NEFH,WWP1,,
ABCD1,,,,,RNASE8,TNFSF10,SFN,HTN1,STRC,TPBG,SH3GL2,CHAF1B,FGF8,BTG1,,,,,,,,SYN1,XPC,,
UBASH3B,,,,,IFNL1,TNFSF15,GRHL3,EPB41L5,GRHL2,CDHR3,BNIP3L,PDGFD,ZP3,CUL4A,,,,,,,,RTTN,ZBTB16,,
RNASEH2B,,,,,C8G,TNFSF9,MEOX1,TBX3,SPN,FLNA,CFAP410,VPS41,GNG4,HES5,,,,,,,,KAZN,ZFP36L1,,
HSF1,,,,,ULBP1,TPBG,NOTCH2,LAMC2,IGSF11,ZAP70,NFX1,GPS2,MYOCD,PLPP1,,,,,,,,BBS9,ZMAT3,,
LRRC19,,,,,ANG,VIP,KDF1,IFT74,VTN,ABHD2,ACR,MIF,PAPPA2,PRKCA,,,,,,,,SLAIN1,ZNF365,,
PPP4C,,,,,WFDC13,,MED1,SHARPIN,CRTAM,PRSS37,SMAD6,EGLN2,GPAM,AQP11,,,,,,,,FRMD4B,,,
ADCY8,,,,,SAMHD1,,ATP2C2,LIPA,LY6D,PODXL,SUSD6,NREP,AVPR1A,FOXF1,,,,,,,,PRKCE,,,
SERPINF2,,,,,NR1H4,,PPP2R3A,NR5A2,ADD2,PKN2,TNFSF13B,ASCC3,MMP14,ADARB1,,,,,,,,KRT1,,,
ZNFX1,,,,,HMGB1,,HEG1,CDK5,OMG,PLCG1,UBE2G2,RORA,SMAD4,SMARCC1,,,,,,,,DNALI1,,,
MAPK3,,,,,TUBB4B,,ALOXE3,KRT31,FEZ1,DOCK1,EGLN3,MOAP1,TSPYL2,CACUL1,,,,,,,,CCT8,,,
WDR76,,,,,TRIM55,,SFRP2,KRT34,STK10,NCK2,GET4,SLC7A11,EIF4G1,MIR320D2,,,,,,,,EPB41L3,,,
PLAU,,,,,PNP,,NFKBIZ,ABCA12,CD36,GPLD1,GDF5,ALKBH1,GATA6,SLC25A33,,,,,,,,SYNPO2,,,
USP1,,,,,PARP14,,ROBO2,ARID5B,TENM4,GNAI1,ATP8A2,PYCARD,FLVCR1,GCNT2,,,,,,,,TMSB15B,,,
ANKRD1,,,,,IL15,,PRICKLE1,CEMP1,PLXNB3,SRC,SBNO2,SERP2,ITCH,TIMP1,,,,,,,,EPB41L4A,,,
PPM1B,,,,,TNFRSF13B,,TBX2,FUZ,UBASH3B,BARHL2,ADCY2,MAP1B,ST7L,RARG,,,,,,,,CFAP157,,,
JAK2,,,,,IL3,,FOSL2,ARG2,LAMA4,VAV3,SLIT2,ANKS4B,ROS1,TOB1,,,,,,,,PADI6,,,
HYOU1,,,,,TCF12,,EPCAM,PAX9,CASS4,WWC2,PPP2R2A,PPP4R3B,SEMA4D,TNFRSF1B,,,,,,,,KBTBD8,,,
CHORDC1,,,,,IGLV4-69,,STAT1,TBX5,SLURP1,NTN1,NDP,AEN,PEX5,NOX4,,,,,,,,CFAP144,,,
HCK,,,,,IGLV10-54,,MFSD2A,CST6,CNTNAP3B,S1PR1,SERINC3,CSNK2A1,MAEL,MEGF10,,,,,,,,PTK2B,,,
SLC12A2,,,,,IGLV8-61,,SERPINE2,GHRL,KIRREL3,DEFA1B,CELSR1,AIFM1,HDGFL2,PTGES,,,,,,,,STX1B,,,
ZNF365,,,,,IGLV4-60,,TMEM135,TBX1,L1CAM,DEFB104B,EEF1E1,MAN1A1,MTM1,SNAI2,,,,,,,,FLT1,,,
APPL1,,,,,IGLV6-57,,CTNNB1,EVPL,SOX9,DEFB103B,PALM,MARCKS,LIN7B,MTBP,,,,,,,,TACC2,,,
PRKG1,,,,,IGLV11-55,,ACAT1,MEST,LAMA1,DEFB4B,MSRB2,MLH3,ESR2,EDNRB,,,,,,,,FAM107A,,,
APPL2,,,,,IGLV5-52,,RARA,WNT3,CD22,TGFBR3,VSIG4,ASNS,MUL1,PLA2G5,,,,,,,,WIPI1,,,
RPS3,,,,,IGLV1-51,,HES1,PHEX,SGCE,DEFB130B,TLDC2,DNAJC3,CDA,PTPRU,,,,,,,,GTF2F2,,,
MAPK8IP2,,,,,IGLV1-50,,DVL1,NOTCH1,ANGPTL3,NTN4,FOXK1,CREB3,MEGF8,SERPINB3,,,,,,,,CCIN,,,
RUVBL1,,,,,IGLV9-49,,FRZB,MYOD1,JAK2,CEND1,BID,SGF29,CEACAM1,NLRC3,,,,,,,,ACTL8,,,
PENK,,,,,IGLV5-48,,WNT6,TGFB2,HCK,RHBDF1,OSER1,CTNNA1,RBP4,CSF2,,,,,,,,EPHA3,,,
FUT7,,,,,IGLV1-47,,PAX8,PHOSPHO1,PDLIM5,DEFB104A,SUN1,HSBP1L1,ATRN,FABP7,,,,,,,,MAD2L1,,,
MORF4L2,,,,,IGLV7-46,,ORAI1,FGF8,NECTIN3,DEFB103A,FBXL3,RINT1,POU4F2,APP,,,,,,,,BBLN,,,
ING2,,,,,IGLV5-45,,ERRFI1,EPOR,VCL,DEFB4A,SRSF6,PNPT1,LIMK1,CCN3,,,,,,,,DIDO1,,,
TMED7-TICAM2,,,,,IGLV1-44,,IL18,ADA,EFNB2,DRD1,KCNA5,ATG5,ADNP,DYNAP,,,,,,,,TM9SF2,,,
SH2B3,,,,,IGLV7-43,,WT1,DSG2,S100B,APELA,SPIDR,ASB11,LRP12,CXCR3,,,,,,,,ODF1,,,
SAMHD1,,,,,IGLV1-40,,NF1,NODAL,CLDN5,DEFA1,BMP6,SLC52A3,FBP1,STXBP4,,,,,,,,VPS41,,,
DHFR,,,,,IGLV5-37,,CDC42,SLC22A1,TEK,LTB4R2,MYBL2,WDHD1,ZNF639,HDAC2,,,,,,,,SPEF1,,,
NR1H4,,,,,IGLV1-36,,POU3F3,LAMB3,RNASE10,CD151,METTL21C,THG1L,GPC3,TRIM71,,,,,,,,RNF19A,,,
HMGB1,,,,,IFNL3,,CREB1,SMAD4,PDIA2,ARX,ERCC5,MMS19,KIAA0319,CHST11,,,,,,,,DTNA,,,
UBXN2A,,,,,IFNL2,,PLXNA2,RCN3,SLITRK2,MYO1G,CREBBP,SMCHD1,HNF4A,CNMD,,,,,,,,WDR11,,,
TEK,,,,,IFNL4,,PROX1,MED12,TNFRSF12A,CCBE1,CST9,POLDIP2,XBP1,PTK2B,,,,,,,,WDPCP,,,
CRH,,,,,PPP1R14B,,EPHA2,ZNF516,MYH9,SFTPD,SLC10A2,TAOK2,TRIM40,DACH1,,,,,,,,STK3,,,
PARP14,,,,,FCER1A,,STMN1,GATA6,OTOA,HMGB2,IL17D,EPAS1,SLC44A4,NIBAN2,,,,,,,,NEURL4,,,
IL15,,,,,IFI35,,FLG,NUP133,CD300A,HAND2,DGKK,FOXO3,AFG3L2,PLA2G2D,,,,,,,,EYS,,,
INPP5D,,,,,UBE2N,,FLG2,SELENOM,CCN4,IL17RA,FOXB1,DHRS2,INHBA,GAL,,,,,,,,EPB41L1,,,
NPY5R,,,,,TNFSF9,,,FBXL15,RIPOR2,DIXDC1,SRXN1,OMG,ADRB2,FLT1,,,,,,,,MAP1B,,,
COPS3,,,,,CYP11B1,,,HNF1B,SLITRK5,RBFOX2,GNAQ,ELL3,LTBP4,STX4,,,,,,,,INTU,,,
UBQLN2,,,,,CD70,,,LHX1,PLXNC1,PIP5K1A,CYSLTR2,OMA1,PLCB1,RUNX1,,,,,,,,PPP1R9A,,,
TNFRSF12A,,,,,CFP,,,NPNT,CLDN24,PTK7,BMP4,RNF139,TLE5,TCFL5,,,,,,,,TSSK2,,,
FFAR4,,,,,CSF2RB,,,ATG4B,IL1B,SEMA5B,MX1,INO80E,PRR5,PDGFD,,,,,,,,PPP4R3B,,,
IFI35,,,,,IL1B,,,FOXJ1,CTNNAL1,PLET1,CLEC4E,BCAP31,HIF1A,RB1CC1,,,,,,,,EFHC1,,,
UBE2N,,,,,PYDC1,,,MYL7,TENM3,SRF,CYSLTR1,CD36,DCSTAMP,MIF,,,,,,,,FGD6,,,
CD300A,,,,,BMX,,,CLDN3,BMX,APC2,POLR3H,BRCA2,NPPC,PPP3CA,,,,,,,,TUBA8,,,
CD300C,,,,,TRIML1,,,FGF7,SCARF2,CSF1R,OCIAD2,SNW1,DDX49,BMP5,,,,,,,,SCLT1,,,
CD300H,,,,,SLC46A2,,,PAX1,NEGR1,PDGFRB,JARID2,PIK3C3,PPARD,MINAR1,,,,,,,,WDR73,,,
CCN4,,,,,PGLYRP1,,,FZD3,CDHR3,PAK1,MX2,RNASEH2B,ING4,CADM4,,,,,,,,KIF27,,,
TTI2,,,,,MBL2,,,RBP4,LGALS4,CSF1,PMM1,HSF1,ACTN3,SLC7A11,,,,,,,,ARHGAP24,,,
